orbit,Itinerary_String,roots
21,"[0, 4, 7, 9, 10, 12, 13, 14, 17, 18]","[1.852384478763839, 1.029457944173394]"
21,"[0, 4, 7, 9, 10, 12, 14, 15, 16, 17]","[1.8522188501902677, 1.0295907993563116]"
21,"[0, 4, 7, 9, 10, 12, 14, 15, 17, 18]","[1.8521878793679591, 1.0311169961797009]"
21,"[0, 4, 7, 9, 10, 12, 14, 15, 18, 19]","[1.8521711517523642, 1.0327177805419077]"
21,"[0, 4, 7, 9, 10, 12, 15, 16, 17, 18]","[1.8520815286214454, 1.0328878622459732]"
21,"[0, 4, 7, 9, 10, 12, 15, 16, 18, 19]","[1.8520647740379983, 1.034637124016872]"
21,"[0, 4, 7, 9, 10, 12, 15, 16, 19, 20]","[1.8520557256015837, 1.0364539317396944]"
21,"[0, 4, 7, 9, 11, 12, 13, 14, 15, 17]","[1.8497936032583318, 1.0379589875265558]"
21,"[0, 4, 7, 9, 11, 12, 13, 14, 16, 17]","[1.8496648359404264, 1.0865224697343077]"
21,"[0, 4, 7, 9, 11, 12, 13, 14, 16, 18]","[1.8497024991820474, 1.0429447729536399]"
21,"[0, 4, 7, 9, 11, 12, 13, 14, 17, 18]","[1.8496328157975042, 1.0893271365717048]"
21,"[0, 4, 7, 9, 11, 12, 13, 14, 17, 19]","[1.849653192370864, 1.0485700820357566]"
21,"[0, 4, 7, 9, 11, 12, 13, 15, 16, 17]","[1.8499028353803921, 1.0356702232618802]"
21,"[0, 4, 7, 9, 11, 12, 13, 15, 17, 18]","[1.849870931814848, 1.037787489552934]"
21,"[0, 4, 7, 9, 11, 12, 13, 15, 18, 19]","[1.8498536785985193, 1.040001447501802]"
21,"[0, 4, 7, 9, 11, 12, 14, 15, 16, 17]","[1.8494620001441098, 1.090168040067182]"
21,"[0, 4, 7, 9, 11, 12, 14, 15, 16, 18]","[1.849499780659062, 1.0461371280389098]"
21,"[0, 4, 7, 9, 11, 12, 14, 15, 17, 18]","[1.8494298878976863, 1.09307945557636]"
21,"[0, 4, 7, 9, 11, 12, 14, 15, 17, 19]","[1.8494503302104208, 1.0523247845194539]"
21,"[0, 4, 7, 9, 11, 12, 14, 15, 18, 19]","[1.8494125176299758, 1.0957830201184353]"
21,"[0, 4, 7, 9, 11, 12, 14, 15, 18, 20]","[1.8494235754351496, 1.0589204130877996]"
21,"[0, 4, 7, 9, 11, 12, 14, 16, 17, 18]","[1.8495590933119588, 1.0431907237050724]"
21,"[0, 4, 7, 9, 11, 12, 14, 16, 18, 19]","[1.8495417598579218, 1.0458738202201003]"
21,"[0, 4, 7, 9, 11, 12, 14, 16, 19, 20]","[1.849532385944391, 1.048612952170891]"
21,"[0, 4, 7, 9, 11, 12, 15, 16, 17, 18]","[1.8493199413101205, 1.0966507070110987]"
21,"[0, 4, 7, 9, 11, 12, 15, 16, 17, 19]","[1.849340420564776, 1.056245621141912]"
21,"[0, 4, 7, 9, 11, 12, 15, 16, 18, 19]","[1.8493025418918756, 1.0994134951509358]"
21,"[0, 4, 7, 9, 11, 12, 15, 16, 18, 20]","[1.8493136203477634, 1.0632787310546257]"
21,"[0, 4, 7, 9, 11, 12, 15, 16, 19, 20]","[1.849293131077387, 1.1019360343480518]"
21,"[0, 4, 7, 9, 11, 12, 15, 17, 18, 19]","[1.8493725732360882, 1.0526927230251488]"
21,"[0, 4, 7, 9, 11, 12, 15, 17, 19, 20]","[1.8493631739548135, 1.0558692040597233]"
21,"[0, 4, 7, 9, 11, 13, 14, 15, 16, 17]","[1.8502755706160365, 1.0334682808346138]"
21,"[0, 4, 7, 9, 11, 13, 14, 15, 17, 18]","[1.8502438282662754, 1.0353697757068634]"
21,"[0, 4, 7, 9, 11, 13, 14, 15, 18, 19]","[1.8502266657354733, 1.037362260670149]"
21,"[0, 4, 7, 9, 11, 13, 15, 16, 17, 18]","[1.8501350539567805, 1.037605846925044]"
21,"[0, 4, 7, 9, 11, 13, 15, 16, 18, 19]","[1.8501178630093407, 1.039792295236849]"
21,"[0, 4, 7, 9, 11, 13, 15, 16, 19, 20]","[1.8501085690792194, 1.042050835737866]"
21,"[0, 4, 7, 9, 11, 13, 16, 17, 18, 19]","[1.8500589855576501, 1.0423614528422338]"
21,"[0, 4, 7, 9, 11, 13, 16, 17, 19, 20]","[1.8500496827062842, 1.0448098833848476]"
21,"[0, 4, 7, 9, 12, 13, 14, 15, 16, 17]","[1.8487647977573975, 1.0947709360956834]"
21,"[0, 4, 7, 9, 12, 13, 14, 15, 16, 18]","[1.84880295587458, 1.0500876008859417]"
21,"[0, 4, 7, 9, 12, 13, 14, 15, 17, 18]","[1.848732390963991, 1.0978293930847127]"
21,"[0, 4, 7, 9, 12, 13, 14, 15, 17, 19]","[1.8487530455341679, 1.0569907844848423]"
21,"[0, 4, 7, 9, 12, 13, 14, 15, 18, 19]","[1.8487148546786594, 1.1006474850735788]"
21,"[0, 4, 7, 9, 12, 13, 14, 15, 18, 20]","[1.8487260315655019, 1.0642105795281]"
21,"[0, 4, 7, 9, 12, 13, 14, 16, 17, 18]","[1.8488627891345049, 1.0467605147087986]"
21,"[0, 4, 7, 9, 12, 13, 14, 16, 18, 19]","[1.8488452904176127, 1.049767243958653]"
21,"[0, 4, 7, 9, 12, 13, 14, 16, 19, 20]","[1.8488358235408229, 1.0528112492706498]"
21,"[0, 4, 7, 9, 12, 13, 15, 16, 17, 18]","[1.8486215184202448, 1.1016006763535156]"
21,"[0, 4, 7, 9, 12, 13, 15, 16, 17, 19]","[1.8486422106911156, 1.06137291512963]"
21,"[0, 4, 7, 9, 12, 13, 15, 16, 18, 19]","[1.8486039524080105, 1.1044688536276221]"
21,"[0, 4, 7, 9, 12, 13, 15, 16, 18, 20]","[1.8486151503770527, 1.0690011240690829]"
21,"[0, 4, 7, 9, 12, 13, 15, 16, 19, 20]","[1.8485944478727594, 1.1070666470356187]"
21,"[0, 4, 7, 9, 12, 13, 15, 17, 18, 19]","[1.8486746586737002, 1.0574374681867826]"
21,"[0, 4, 7, 9, 12, 13, 15, 17, 19, 20]","[1.848665165916776, 1.0609231975030202]"
21,"[0, 4, 7, 9, 12, 13, 16, 17, 18, 19]","[1.8485438879419271, 1.1080001951948741]"
21,"[0, 4, 7, 9, 12, 13, 16, 17, 18, 20]","[1.848555097713347, 1.073711561085826]"
21,"[0, 4, 7, 9, 12, 13, 16, 17, 19, 20]","[1.8485343740602411, 1.1106076121004214]"
21,"[0, 4, 7, 9, 12, 13, 16, 18, 19, 20]","[1.8485726767535757, 1.0695837526122538]"
21,"[0, 4, 7, 9, 12, 14, 15, 16, 17, 18]","[1.8490669648617217, 1.043464130122167]"
21,"[0, 4, 7, 9, 12, 14, 15, 16, 18, 19]","[1.8490495186479907, 1.0461898273252568]"
21,"[0, 4, 7, 9, 12, 14, 15, 16, 19, 20]","[1.8490400812260848, 1.0489735015110464]"
21,"[0, 4, 7, 9, 12, 14, 16, 17, 18, 19]","[1.8489898353438114, 1.0494216747979055]"
21,"[0, 4, 7, 9, 12, 14, 16, 17, 19, 20]","[1.8489803887154062, 1.052420705687436]"
21,"[0, 4, 7, 9, 12, 14, 17, 18, 19, 20]","[1.8489480822749562, 1.0559431053063466]"
21,"[0, 4, 7, 10, 11, 12, 13, 14, 16, 17]","[1.854705097198471, 1.0265336590608847]"
21,"[0, 4, 7, 10, 11, 12, 13, 14, 17, 18]","[1.8546750397999991, 1.0277858195256648]"
21,"[0, 4, 7, 10, 11, 12, 14, 15, 16, 17]","[1.8545131463535172, 1.027898135188531]"
21,"[0, 4, 7, 10, 11, 12, 14, 15, 17, 18]","[1.8544830080507975, 1.0292658847884344]"
21,"[0, 4, 7, 10, 11, 12, 14, 15, 18, 19]","[1.8544667504240602, 1.0306996232899042]"
21,"[0, 4, 7, 10, 11, 12, 15, 16, 17, 18]","[1.8543792623389144, 1.0308420077707]"
21,"[0, 4, 7, 10, 11, 12, 15, 16, 18, 19]","[1.8543629792401293, 1.0324038916607756]"
21,"[0, 4, 7, 10, 11, 12, 15, 16, 19, 20]","[1.8543541963931447, 1.0340277436891196]"
21,"[0, 4, 7, 10, 12, 13, 14, 15, 16, 17]","[1.853849953995942, 1.0294896711354822]"
21,"[0, 4, 7, 10, 12, 13, 14, 15, 17, 18]","[1.853819555929539, 1.0310008010201834]"
21,"[0, 4, 7, 10, 12, 13, 14, 15, 18, 19]","[1.853803152246615, 1.032584755656893]"
21,"[0, 4, 7, 10, 12, 13, 15, 16, 17, 18]","[1.8537149899348324, 1.0327522609314832]"
21,"[0, 4, 7, 10, 12, 13, 15, 16, 18, 19]","[1.8536985603077203, 1.0344814881659454]"
21,"[0, 4, 7, 10, 12, 13, 15, 16, 19, 20]","[1.8536896952292685, 1.0362763657402994]"
21,"[0, 4, 7, 10, 12, 13, 16, 17, 18, 19]","[1.853642073840053, 1.0364877976387408]"
21,"[0, 4, 7, 10, 12, 13, 16, 17, 19, 20]","[1.853633200646914, 1.0384323479845297]"
21,"[0, 4, 7, 10, 13, 14, 15, 16, 17, 18]","[1.853354685228247, 1.0348187666955113]"
21,"[0, 4, 7, 10, 13, 14, 15, 16, 18, 19]","[1.8533381722513076, 1.036728358337038]"
21,"[0, 4, 7, 10, 13, 14, 15, 16, 19, 20]","[1.8533292604548166, 1.0387051367003204]"
21,"[0, 4, 7, 10, 13, 14, 16, 17, 18, 19]","[1.8532814211127886, 1.0389542374856544]"
21,"[0, 4, 7, 10, 13, 14, 16, 17, 19, 20]","[1.853272501112945, 1.041094808619569]"
21,"[0, 4, 7, 10, 13, 14, 17, 18, 19, 20]","[1.8532418545157763, 1.0435811662491448]"
21,"[0, 5, 6, 7, 8, 9, 10, 11, 14, 16]","[1.9531617884167614, 1.0190131307322903]"
21,"[0, 5, 6, 7, 8, 9, 10, 11, 15, 16]","[1.9530681709608557, 1.050203167101068]"
21,"[0, 5, 6, 7, 8, 9, 10, 11, 15, 17]","[1.9530927245867082, 1.020408143066394]"
21,"[0, 5, 6, 7, 8, 9, 10, 11, 16, 18]","[1.9530573388336725, 1.0219582201121806]"
21,"[0, 5, 6, 7, 8, 9, 10, 12, 15, 16]","[1.9537635013453438, 1.0171463936983771]"
21,"[0, 5, 6, 7, 8, 9, 10, 12, 16, 17]","[1.9537402874283738, 1.0176977080606526]"
21,"[0, 5, 6, 7, 8, 9, 11, 12, 14, 16]","[1.9524954642712538, 1.0197529155813925]"
21,"[0, 5, 6, 7, 8, 9, 11, 12, 15, 16]","[1.9524011541017998, 1.0518527257523211]"
21,"[0, 5, 6, 7, 8, 9, 11, 12, 15, 17]","[1.9524259064069551, 1.021254280887565]"
21,"[0, 5, 6, 7, 8, 9, 11, 12, 16, 17]","[1.9523775716130247, 1.053195980959664]"
21,"[0, 5, 6, 7, 8, 9, 11, 12, 16, 18]","[1.9523902551465597, 1.0229267208158732]"
21,"[0, 5, 6, 7, 8, 9, 11, 12, 17, 19]","[1.952371987791644, 1.0247811792665542]"
21,"[0, 5, 6, 7, 8, 9, 11, 13, 15, 16]","[1.952760135219064, 1.0183850371244199]"
21,"[0, 5, 6, 7, 8, 9, 11, 13, 16, 17]","[1.9527366591597648, 1.0190145782517384]"
21,"[0, 5, 6, 7, 8, 9, 11, 13, 17, 18]","[1.9527246340524558, 1.0196702072757677]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 14, 16]","[1.9521526733849957, 1.0205346541105957]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 15, 16]","[1.9520579877882946, 1.0535140629631488]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 15, 17]","[1.952082847416797, 1.0221505641745732]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 16, 17]","[1.9520343115412278, 1.0549243356643974]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 16, 18]","[1.9520470523354239, 1.0239545973683857]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 17, 18]","[1.9520221794969617, 1.056304194471397]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 17, 19]","[1.9520287080292422, 1.0259576870322158]"
21,"[0, 5, 6, 7, 8, 9, 12, 13, 18, 20]","[1.9520193084703483, 1.0281625866939659]"
21,"[0, 5, 6, 7, 8, 9, 12, 14, 15, 16]","[1.9522427233584159, 1.0197818919415564]"
21,"[0, 5, 6, 7, 8, 9, 12, 14, 16, 17]","[1.9522191044532713, 1.0205037065087406]"
21,"[0, 5, 6, 7, 8, 9, 12, 14, 17, 18]","[1.9522070029468064, 1.0212564522285739]"
21,"[0, 5, 6, 7, 8, 9, 12, 14, 18, 19]","[1.9522008032122107, 1.0220393429350978]"
21,"[0, 5, 6, 7, 8, 9, 12, 14, 19, 20]","[1.952197627207094, 1.022851045579972]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 15, 16]","[1.9518817396907746, 1.05517586167741]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 15, 17]","[1.9519066569057926, 1.023098234932995]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 16, 17]","[1.951858012969025, 1.056650640901541]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 16, 18]","[1.9518707844447238, 1.025042877076831]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 17, 18]","[1.951845853954735, 1.058090455350661]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 17, 19]","[1.9518523988039278, 1.0272038098873446]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 18, 19]","[1.9518396236006548, 1.0594869254291273]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 18, 20]","[1.9518429772089285, 1.0295809792851076]"
21,"[0, 5, 6, 7, 8, 9, 13, 14, 19, 20]","[1.9518364313177232, 1.0608328344728406]"
21,"[0, 5, 6, 7, 8, 9, 13, 15, 16, 17]","[1.9519529313597586, 1.0221897852064628]"
21,"[0, 5, 6, 7, 8, 9, 13, 15, 17, 18]","[1.9519407886756888, 1.0230563715460899]"
21,"[0, 5, 6, 7, 8, 9, 13, 15, 18, 19]","[1.9519345669934067, 1.0239579130845877]"
21,"[0, 5, 6, 7, 8, 9, 13, 15, 19, 20]","[1.9519313793091655, 1.0248922215252856]"
21,"[0, 5, 6, 7, 8, 9, 14, 15, 16, 18]","[1.9517803460015157, 1.0261915323741218]"
21,"[0, 5, 6, 7, 8, 9, 14, 16, 17, 18]","[1.9518040951613185, 1.025096412260821]"
21,"[0, 5, 6, 7, 8, 9, 14, 16, 18, 19]","[1.9517978617360439, 1.026134618501329]"
21,"[0, 5, 6, 7, 8, 9, 14, 16, 19, 20]","[1.9517946678110354, 1.0272089220635185]"
21,"[0, 5, 6, 7, 8, 10, 11, 12, 15, 16]","[1.9550483206972795, 1.0165730497757401]"
21,"[0, 5, 6, 7, 8, 10, 11, 12, 16, 17]","[1.9550254173061208, 1.0170892301727021]"
21,"[0, 5, 6, 7, 8, 10, 12, 13, 15, 16]","[1.9547132397674654, 1.0171266044478378]"
21,"[0, 5, 6, 7, 8, 10, 12, 13, 16, 17]","[1.9546902479674615, 1.0176760322985072]"
21,"[0, 5, 6, 7, 8, 10, 12, 13, 17, 18]","[1.9546784827518264, 1.0182472145388373]"
21,"[0, 5, 6, 7, 8, 10, 13, 14, 15, 16]","[1.9545413913712855, 1.0177066411816535]"
21,"[0, 5, 6, 7, 8, 10, 13, 14, 16, 17]","[1.9545183520416693, 1.0182914717013465]"
21,"[0, 5, 6, 7, 8, 10, 13, 14, 17, 18]","[1.9545065614604105, 1.0188998525558024]"
21,"[0, 5, 6, 7, 8, 10, 13, 14, 18, 19]","[1.9545005281475534, 1.019531461497676]"
21,"[0, 5, 6, 7, 8, 10, 13, 14, 19, 20]","[1.9544974410408695, 1.0201856607548592]"
21,"[0, 5, 6, 7, 8, 10, 14, 15, 16, 17]","[1.9544302801697673, 1.0189361476363168]"
21,"[0, 5, 6, 7, 8, 10, 14, 15, 17, 18]","[1.9544184760342298, 1.0195839564105535]"
21,"[0, 5, 6, 7, 8, 10, 14, 15, 18, 19]","[1.9544124355121963, 1.0202567263970983]"
21,"[0, 5, 6, 7, 8, 10, 14, 15, 19, 20]","[1.9544093445771191, 1.0209536354663686]"
21,"[0, 5, 6, 7, 9, 10, 11, 12, 14, 16]","[1.9499269684397693, 1.020585923605846]"
21,"[0, 5, 6, 7, 9, 10, 11, 12, 15, 16]","[1.9498301879621973, 1.053806182722691]"
21,"[0, 5, 6, 7, 9, 10, 11, 12, 15, 17]","[1.9498556559717932, 1.0222142371022032]"
21,"[0, 5, 6, 7, 9, 10, 11, 12, 16, 17]","[1.9498059888291137, 1.055236798211614]"
21,"[0, 5, 6, 7, 9, 10, 11, 12, 16, 18]","[1.9498190564826121, 1.0240339026876792]"
21,"[0, 5, 6, 7, 9, 10, 11, 12, 17, 19]","[1.9498002783157515, 1.026056462426051]"
21,"[0, 5, 6, 7, 9, 10, 11, 13, 15, 16]","[1.9501975886023515, 1.0191068741645]"
21,"[0, 5, 6, 7, 9, 10, 11, 13, 16, 17]","[1.9501735016211112, 1.019785343815927]"
21,"[0, 5, 6, 7, 9, 10, 11, 13, 17, 18]","[1.9501611472752076, 1.0204927038703486]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 14, 16]","[1.9495770621962256, 1.021435587725738]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 15, 16]","[1.9494798870004737, 1.055589891499163]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 15, 17]","[1.9495054681282022, 1.0231931830029586]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 16, 17]","[1.9494555893048071, 1.05709336056815]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 16, 18]","[1.949468717387005, 1.0251617388903882]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 17, 18]","[1.9494431222586464, 1.0585612941763913]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 17, 19]","[1.9494498581913748, 1.0273524605016857]"
21,"[0, 5, 6, 7, 9, 10, 12, 13, 18, 20]","[1.949440181956433, 1.0297659233421868]"
21,"[0, 5, 6, 7, 9, 10, 12, 14, 15, 16]","[1.9496692268136324, 1.020618663922645]"
21,"[0, 5, 6, 7, 9, 10, 12, 14, 16, 17]","[1.9496449896339345, 1.02140053890465]"
21,"[0, 5, 6, 7, 9, 10, 12, 14, 17, 18]","[1.94963255485658, 1.0222168152233726]"
21,"[0, 5, 6, 7, 9, 10, 12, 14, 18, 19]","[1.9496261759443554, 1.0230664609203828]"
21,"[0, 5, 6, 7, 9, 10, 12, 14, 19, 20]","[1.9496229038266502, 1.0239477721249455]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 15, 16]","[1.9492997249823985, 1.057372835215413]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 15, 17]","[1.949325366891169, 1.0242304640678084]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 16, 17]","[1.9492753741520077, 1.0589460939361224]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 16, 18]","[1.9492885346589595, 1.026358297137411]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 17, 18]","[1.9492628786788764, 1.0604784428643652]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 17, 19]","[1.9492696318774514, 1.028727575562643]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 18, 19]","[1.949256467409226, 1.0619605574223219]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 18, 20]","[1.949259932376957, 1.0313348289324267]"
21,"[0, 5, 6, 7, 9, 10, 13, 14, 19, 20]","[1.9492531780681899, 1.0633845601981071]"
21,"[0, 5, 6, 7, 9, 10, 13, 15, 16, 17]","[1.9493727945648787, 1.0232380091149063]"
21,"[0, 5, 6, 7, 9, 10, 13, 15, 17, 18]","[1.9493603163719677, 1.0241825225089574]"
21,"[0, 5, 6, 7, 9, 10, 13, 15, 18, 19]","[1.9493539142902137, 1.025165738730246]"
21,"[0, 5, 6, 7, 9, 10, 13, 15, 19, 20]","[1.949350629827733, 1.02618484676074]"
21,"[0, 5, 6, 7, 9, 10, 14, 15, 16, 17]","[1.9491827837566853, 1.0607801448381968]"
21,"[0, 5, 6, 7, 9, 10, 14, 15, 16, 18]","[1.949195961586062, 1.0276232845372766]"
21,"[0, 5, 6, 7, 9, 10, 14, 15, 17, 18]","[1.949170273052999, 1.0623722029202376]"
21,"[0, 5, 6, 7, 9, 10, 14, 15, 17, 19]","[1.9491770354641806, 1.0301799069803832]"
21,"[0, 5, 6, 7, 9, 10, 14, 15, 18, 19]","[1.9491638536624165, 1.063907682405456]"
21,"[0, 5, 6, 7, 9, 10, 14, 15, 18, 20]","[1.9491673235225564, 1.0329872572360528]"
21,"[0, 5, 6, 7, 9, 10, 14, 15, 19, 20]","[1.949160559997985, 1.0653784754419515]"
21,"[0, 5, 6, 7, 9, 10, 14, 16, 17, 18]","[1.9492203360369054, 1.0264201694811048]"
21,"[0, 5, 6, 7, 9, 10, 14, 16, 18, 19]","[1.9492139215410502, 1.027557436179541]"
21,"[0, 5, 6, 7, 9, 10, 14, 16, 19, 20]","[1.949210630472813, 1.0287338345106094]"
21,"[0, 5, 6, 7, 9, 10, 15, 17, 18, 19]","[1.949142007688235, 1.0302650629301768]"
21,"[0, 5, 6, 7, 9, 10, 15, 17, 19, 20]","[1.9491387130987445, 1.031615442261471]"
21,"[0, 5, 6, 7, 9, 11, 12, 13, 15, 16]","[1.9508750012784075, 1.0184099339432495]"
21,"[0, 5, 6, 7, 9, 11, 12, 13, 16, 17]","[1.9508510941235624, 1.019042021202974]"
21,"[0, 5, 6, 7, 9, 11, 12, 13, 17, 18]","[1.9508388362981166, 1.0197004451921645]"
21,"[0, 5, 6, 7, 9, 11, 13, 14, 15, 16]","[1.9506973566331105, 1.0190800922312662]"
21,"[0, 5, 6, 7, 9, 11, 13, 14, 16, 17]","[1.950673398107868, 1.019755771627975]"
21,"[0, 5, 6, 7, 9, 11, 13, 14, 17, 18]","[1.9506611128162823, 1.0204600683275094]"
21,"[0, 5, 6, 7, 9, 11, 13, 14, 18, 19]","[1.9506548139243107, 1.0211924110078014]"
21,"[0, 5, 6, 7, 9, 11, 13, 14, 19, 20]","[1.950651584561154, 1.0219517676492857]"
21,"[0, 5, 6, 7, 9, 11, 14, 15, 16, 17]","[1.9505821698622712, 1.02050572475632]"
21,"[0, 5, 6, 7, 9, 11, 14, 15, 17, 18]","[1.9505698698649252, 1.0212587664190635]"
21,"[0, 5, 6, 7, 9, 11, 14, 15, 18, 19]","[1.950563563136761, 1.0220419937403185]"
21,"[0, 5, 6, 7, 9, 11, 14, 15, 19, 20]","[1.9505603296044398, 1.022854077063712]"
21,"[0, 5, 6, 7, 9, 11, 15, 16, 17, 18]","[1.9505230537589275, 1.022096769929888]"
21,"[0, 5, 6, 7, 9, 11, 15, 16, 18, 19]","[1.9505167428539039, 1.022933595336032]"
21,"[0, 5, 6, 7, 9, 11, 15, 16, 19, 20]","[1.950513507102203, 1.0238009985103107]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 14, 16]","[1.9482381926796362, 1.0223983575057896]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 15, 16]","[1.9481396253879684, 1.0577095941777122]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 15, 17]","[1.948165608889227, 1.024311377389009]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 16, 17]","[1.9481149801886004, 1.0593062461645257]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 16, 18]","[1.9481283240414573, 1.026460284988465]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 17, 18]","[1.9481023260836259, 1.0608613885747826]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 17, 19]","[1.9481091774679817, 1.028855859324025]"
21,"[0, 5, 6, 7, 10, 11, 12, 13, 18, 20]","[1.9480993469876116, 1.0314950760181432]"
21,"[0, 5, 6, 7, 10, 11, 12, 14, 15, 16]","[1.9483315440172158, 1.02151105218378]"
21,"[0, 5, 6, 7, 10, 11, 12, 14, 16, 17]","[1.9483069611689943, 1.0223585953033965]"
21,"[0, 5, 6, 7, 10, 11, 12, 14, 17, 18]","[1.9482943403327417, 1.023244289600327]"
21,"[0, 5, 6, 7, 10, 11, 12, 14, 18, 19]","[1.9482878615114898, 1.0241667678428847]"
21,"[0, 5, 6, 7, 10, 11, 12, 14, 19, 20]","[1.9482845358571343, 1.0251238374554357]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 15, 16]","[1.9479572612832285, 1.0596153260323742]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 15, 17]","[1.9479833074128807, 1.0254476106907964]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 16, 17]","[1.9479325614071665, 1.0612866355807036]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 16, 18]","[1.9479459386919702, 1.027776486272596]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 17, 18]","[1.947919878031692, 1.0629101311169116]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 17, 19]","[1.9479267472297228, 1.0303731524630872]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 18, 19]","[1.9479133658489918, 1.0644755816491611]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 18, 20]","[1.947916892772969, 1.0332288127558393]"
21,"[0, 5, 6, 7, 10, 11, 13, 14, 19, 20]","[1.947910022425508, 1.0659745392168394]"
21,"[0, 5, 6, 7, 10, 11, 13, 15, 16, 17]","[1.9480313811130587, 1.0243627017101113]"
21,"[0, 5, 6, 7, 10, 11, 13, 15, 17, 18]","[1.94801871556625, 1.0253926214006537]"
21,"[0, 5, 6, 7, 10, 11, 13, 15, 18, 19]","[1.9480122128691826, 1.0264651223419625]"
21,"[0, 5, 6, 7, 10, 11, 13, 15, 19, 20]","[1.9480088744856174, 1.0275765746272518]"
21,"[0, 5, 6, 7, 10, 11, 14, 15, 16, 17]","[1.9478387721409964, 1.0632434411534497]"
21,"[0, 5, 6, 7, 10, 11, 14, 15, 16, 18]","[1.9478521672986955, 1.0291698185707687]"
21,"[0, 5, 6, 7, 10, 11, 14, 15, 17, 18]","[1.9478260730722656, 1.0649297035752205]"
21,"[0, 5, 6, 7, 10, 11, 14, 15, 17, 19]","[1.947832951781834, 1.0319768284886845]"
21,"[0, 5, 6, 7, 10, 11, 14, 15, 18, 19]","[1.9478195525165458, 1.0665506181101319]"
21,"[0, 5, 6, 7, 10, 11, 14, 15, 18, 20]","[1.9478230844949795, 1.0350545725604898]"
21,"[0, 5, 6, 7, 10, 11, 14, 15, 19, 20]","[1.9478162046326137, 1.0680975712340912]"
21,"[0, 5, 6, 7, 10, 11, 14, 16, 17, 18]","[1.9478768914805706, 1.0278480922685223]"
21,"[0, 5, 6, 7, 10, 11, 14, 16, 18, 19]","[1.9478703759817277, 1.0290935649589235]"
21,"[0, 5, 6, 7, 10, 11, 14, 16, 19, 20]","[1.9478670307817247, 1.0303808280630813]"
21,"[0, 5, 6, 7, 10, 11, 15, 16, 17, 18]","[1.9477778732469444, 1.0669024683980404]"
21,"[0, 5, 6, 7, 10, 11, 15, 16, 17, 19]","[1.9477847570203444, 1.033660724960756]"
21,"[0, 5, 6, 7, 10, 11, 15, 16, 18, 19]","[1.9477713482222658, 1.0685720673895345]"
21,"[0, 5, 6, 7, 10, 11, 15, 16, 18, 20]","[1.947774882888679, 1.0369614637097089]"
21,"[0, 5, 6, 7, 10, 11, 15, 16, 19, 20]","[1.9477679979606668, 1.0701601750758494]"
21,"[0, 5, 6, 7, 10, 11, 15, 17, 18, 19]","[1.947797463051348, 1.032076164259024]"
21,"[0, 5, 6, 7, 10, 11, 15, 17, 19, 20]","[1.947794114215274, 1.033556324725764]"
